agencycode,agencyname,bureaucode,bureauname,accountcode,accountname,treasurycode,subfunctioncode,subfunctiontitle,beacat,onoffbudget,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,2023y,y2024,y2025
5,Department of Agriculture,20,National Institute of Food and Agriculture,502,Extension Activities,12,352,Agricultural research and services,D,On-budget,472000,476000,482000,489000,511000,532000,0,0,0,0,0
5,Department of Agriculture,20,National Institute of Food and Agriculture,502,Extension Activities,12,352,Agricultural research and services,M,On-budget,23000,42000,42000,47000,69000,69000,0,0,0,0,0
5,Department of Agriculture,20,National Institute of Food and Agriculture,520,National Institute of Food and Agriculture,12,352,Agricultural research and services,D,On-budget,0,0,0,0,0,0,1591000,1591000,1591000,1591000,1591000
5,Department of Agriculture,20,National Institute of Food and Agriculture,520,National Institute of Food and Agriculture,12,352,Agricultural research and services,M,On-budget,0,0,0,0,0,0,181000,193000,221000,221000,221000
5,Department of Agriculture,20,National Institute of Food and Agriculture,601,Outreach for Socially Disadvantaged Farmers,12,352,Agricultural research and services,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,20,National Institute of Food and Agriculture,601,Outreach for Socially Disadvantaged Farmers,12,352,Agricultural research and services,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,20,National Institute of Food and Agriculture,1003,Biomass Research and Development,12,271,Energy supply,M,On-budget,3000,3000,3000,0,0,0,0,0,0,0,0
5,Department of Agriculture,20,National Institute of Food and Agriculture,1500,Research and Education Activities,12,352,Agricultural research and services,D,On-budget,792000,825000,854000,898000,938000,980000,5000,5000,5000,5000,5000
5,Department of Agriculture,20,National Institute of Food and Agriculture,1500,Research and Education Activities,12,352,Agricultural research and services,M,On-budget,0,0,0,0,40000,0,0,0,0,0,0
5,Department of Agriculture,20,National Institute of Food and Agriculture,1501,Buildings and Facilities,12,352,Agricultural research and services,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,20,National Institute of Food and Agriculture,1502,Integrated Activities,12,352,Agricultural research and services,D,On-budget,31000,31000,36000,37000,38000,38000,0,0,0,0,0
5,Department of Agriculture,20,National Institute of Food and Agriculture,1502,Integrated Activities,12,352,Agricultural research and services,M,On-budget,93000,93000,93000,93000,105000,94000,0,0,0,0,0
5,Department of Agriculture,20,National Institute of Food and Agriculture,8559,Emergency Citrus Disease Research and Development Trust Fund,12,352,Agricultural research and services,M,On-budget,0,0,0,0,25000,24000,25000,25000,25000,0,0
5,Department of Agriculture,25,Farm Production and Conservation,180,Farm Production and Conservation Business Center,12,351,Farm income stabilization,D,On-budget,0,0,0,1000,202000,204000,304000,244000,244000,244000,244000
5,Department of Agriculture,25,Farm Production and Conservation,180,Farm Production and Conservation Business Center,12,351,Farm income stabilization,M,On-budget,0,0,0,0,60000,60000,0,0,0,0,0
5,Department of Agriculture,32,Animal and Plant Health Inspection Service,1600,Salaries and Expenses,12,352,Agricultural research and services,D,On-budget,1878000,900000,976000,988000,1020000,1051000,1033000,1033000,1033000,1033000,1033000
5,Department of Agriculture,32,Animal and Plant Health Inspection Service,1600,Salaries and Expenses,12,352,Agricultural research and services,M,On-budget,225000,295000,285000,327000,515000,333000,388000,343000,349000,355000,362000
5,Department of Agriculture,32,Animal and Plant Health Inspection Service,1601,Buildings and Facilities,12,352,Agricultural research and services,D,On-budget,3000,3000,50000,3000,3000,3000,3000,3000,3000,3000,3000
5,Department of Agriculture,32,Animal and Plant Health Inspection Service,5222,Animal quarantine station,12,352,Agricultural research and services,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,32,Animal and Plant Health Inspection Service,9971,Miscellaneous Trust Funds,12,352,Agricultural research and services,M,On-budget,9000,8000,10000,10000,11000,9000,9000,9000,9000,9000,9000
5,Department of Agriculture,35,Food Safety and Inspection Service,3700,Salaries and Expenses,12,554,Consumer and occupational health and safety,D,On-budget,1016000,1015000,1032000,1057000,1049000,1054000,1092000,1091000,1091000,1091000,1091000
5,Department of Agriculture,35,Food Safety and Inspection Service,8137,"Expenses and Refunds, Inspection and Grading of Farm Products",12,352,Agricultural research and services,M,On-budget,14000,13000,14000,14000,15000,15000,16000,16000,16000,16000,16000
5,Department of Agriculture,37,"Grain Inspection, Packers and Stockyards Administration",2400,Salaries and Expenses,12,352,Agricultural research and services,D,On-budget,43000,43000,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,37,"Grain Inspection, Packers and Stockyards Administration",4050,Limitation on Inspection and Weighing Services Expenses,12,352,Agricultural research and services,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,37,"Grain Inspection, Packers and Stockyards Administration",4050,Limitation on Inspection and Weighing Services Expenses,12,352,Agricultural research and services,M,On-budget,0,-3000,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,45,Agricultural Marketing Service,2400,Salaries and Expenses,12,352,Agricultural research and services,D,On-budget,0,0,43000,0,0,0,0,0,0,0,0
5,Department of Agriculture,45,Agricultural Marketing Service,2500,Marketing Services,12,352,Agricultural research and services,D,On-budget,81000,81000,86000,151000,159000,207000,148000,148000,148000,148000,148000
5,Department of Agriculture,45,Agricultural Marketing Service,2500,Marketing Services,12,352,Agricultural research and services,M,On-budget,28000,28000,28000,28000,44000,36000,36000,36000,36000,5000,5000
5,Department of Agriculture,45,Agricultural Marketing Service,2501,Payments to States and Possessions,12,352,Agricultural research and services,D,On-budget,1000,1000,1000,1000,1000,6000,0,0,0,0,0
5,Department of Agriculture,45,Agricultural Marketing Service,2501,Payments to States and Possessions,12,352,Agricultural research and services,M,On-budget,68000,68000,67000,79000,85000,80000,85000,85000,85000,85000,85000
5,Department of Agriculture,45,Agricultural Marketing Service,4050,"Fee Funded Inspection, Weighing, and Examination Services",12,352,Agricultural research and services,M,On-budget,0,0,3000,-1000,0,-3000,3000,0,0,0,0
5,Department of Agriculture,45,Agricultural Marketing Service,5070,Perishable Agricultural Commodities Act Fund,12,352,Agricultural research and services,M,On-budget,11000,11000,12000,11000,11000,10000,12000,12000,12000,12000,12000
5,Department of Agriculture,45,Agricultural Marketing Service,5209,"Funds for Strengthening Markets, Income, and Supply (section 32)",12,605,Food and nutrition assistance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,45,Agricultural Marketing Service,5209,"Funds for Strengthening Markets, Income, and Supply (section 32)",12,605,Food and nutrition assistance,M,On-budget,818000,805000,842000,1094000,1123000,1152000,340000,351000,359000,367000,375000
5,Department of Agriculture,45,Agricultural Marketing Service,8015,"Expenses and Refunds, Inspection and Grading of Farm Products",12,352,Agricultural research and services,M,On-budget,167000,178000,162000,171000,185000,169000,169000,160000,160000,160000,160000
5,Department of Agriculture,45,Agricultural Marketing Service,9972,Miscellaneous trust funds,12,352,Agricultural research and services,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,47,Risk Management Agency,2707,RMA Salaries and Expenses,12,351,Farm income stabilization,D,On-budget,81000,83000,84000,83000,68000,58000,59000,59000,59000,59000,59000
5,Department of Agriculture,47,Risk Management Agency,2707,RMA Salaries and Expenses,12,351,Farm income stabilization,M,On-budget,0,0,0,0,0,7000,7000,7000,7000,7000,7000
5,Department of Agriculture,47,Risk Management Agency,4085,Federal Crop Insurance Corporation Fund,12,351,Farm income stabilization,D,On-budget,0,0,0,0,0,0,-20000,0,0,0,0
5,Department of Agriculture,47,Risk Management Agency,4085,Federal Crop Insurance Corporation Fund,12,351,Farm income stabilization,M,On-budget,7766000,4854000,5087000,6468000,11772000,7715000,8724000,6545000,6684000,6116000,6249000
5,Department of Agriculture,49,Farm Service Agency,170,State Mediation Grants,12,351,Farm income stabilization,D,On-budget,3000,3000,4000,4000,4000,6000,7000,7000,7000,7000,7000
5,Department of Agriculture,49,Farm Service Agency,171,Emergency Forest Restoration Program,12,453,Disaster relief and insurance,D,On-budget,3000,6000,0,0,480000,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,600,Salaries and Expenses,12,351,Farm income stabilization,D,On-budget,1200000,1195000,1206000,1202000,1084000,1123000,1105000,1105000,1105000,1105000,1105000
5,Department of Agriculture,49,Farm Service Agency,1140,Agricultural Credit Insurance Fund Program Account,12,351,Farm income stabilization,D,On-budget,394000,389000,392000,412000,402000,406000,373000,373000,373000,373000,373000
5,Department of Agriculture,49,Farm Service Agency,1140,Agricultural Credit Insurance Fund Program Account,12,351,Farm income stabilization,M,On-budget,122000,335000,232000,175000,5000,139000,1000,1000,1000,1000,1000
5,Department of Agriculture,49,Farm Service Agency,1144,Discrimination Claims Settlement,12,351,Farm income stabilization,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,1336,Commodity Credit Corporation Export Loans Program Account,12,351,Farm income stabilization,D,On-budget,7000,7000,9000,9000,9000,6000,6000,6000,6000,6000,6000
5,Department of Agriculture,49,Farm Service Agency,1336,Commodity Credit Corporation Export Loans Program Account,12,351,Farm income stabilization,M,On-budget,52000,34000,15000,15000,5000,5000,2000,4000,4000,4000,4000
5,Department of Agriculture,49,Farm Service Agency,2701,USDA Supplemental Assistance,12,351,Farm income stabilization,D,On-budget,2000,2000,2000,2000,2000,2000,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,3301,Farm Storage Facility Loans Program Account,12,351,Farm income stabilization,M,On-budget,9000,27000,11000,11000,27000,20000,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,3302,Apple loans program account,12,351,Farm income stabilization,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,3303,Emergency Boll Weevil Loan Program Account,12,351,Farm income stabilization,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,3304,Grassroots Source Water Protection Program,12,302,Conservation and land management,D,On-budget,6000,7000,7000,7000,7000,7000,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,3304,Grassroots Source Water Protection Program,12,302,Conservation and land management,M,On-budget,0,0,0,0,5000,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,3305,Reforestation Pilot Program,12,302,Conservation and land management,D,On-budget,1000,1000,1000,1000,0,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,3314,Dairy indemnity program,12,351,Farm income stabilization,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,3314,Dairy indemnity program,12,351,Farm income stabilization,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,3315,Agricultural Conservation Program,12,302,Conservation and land management,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,3316,Emergency Conservation Program,12,453,Disaster relief and insurance,D,On-budget,9000,108000,132000,400000,558000,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,3316,Emergency Conservation Program,12,453,Disaster relief and insurance,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,3317,"Aquaculture Assistance, Recovery Act",12,351,Farm income stabilization,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,3319,Conservation Reserve Program,12,302,Conservation and land management,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,3335,Cropland adjustment program,12,351,Farm income stabilization,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,4140,Agricultural Credit Insurance Fund Liquidating Account,12,351,Farm income stabilization,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,4140,Agricultural Credit Insurance Fund Liquidating Account,12,351,Farm income stabilization,M,On-budget,-84000,-64000,-57000,-48000,-3000,-32000,-29000,-25000,-22000,-19000,-16000
5,Department of Agriculture,49,Farm Service Agency,4336,Commodity Credit Corporation Fund,12,302,Conservation and land management,D,On-budget,0,0,0,1000,1000,1000,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,4336,Commodity Credit Corporation Fund,12,302,Conservation and land management,M,On-budget,34000,2163000,4753000,3214000,578000,2045000,2239000,2339000,2423000,2381000,2302000
5,Department of Agriculture,49,Farm Service Agency,4336,Commodity Credit Corporation Fund,12,351,Farm income stabilization,D,On-budget,0,0,5000,5000,20000,0,-20000,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,4336,Commodity Credit Corporation Fund,12,351,Farm income stabilization,M,On-budget,2043000,25758000,2304000,-930000,18969000,26008000,12776000,9357000,9569000,8979000,8605000
5,Department of Agriculture,49,Farm Service Agency,4338,Commodity Credit Corporation Guaranteed Loans Liquidating Account,12,351,Farm income stabilization,M,On-budget,-11000,-11000,-8000,-2000,0,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,5531,Agricultural Disaster Relief Fund,12,351,Farm income stabilization,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,5635,Pima Agriculture Cotton Trust Fund,12,351,Farm income stabilization,M,On-budget,15000,15000,15000,15000,15000,15000,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,5636,Agriculture Wool Apparel Manufacturers Trust Fund,12,351,Farm income stabilization,M,On-budget,28000,28000,28000,28000,28000,28000,0,0,0,0,0
5,Department of Agriculture,49,Farm Service Agency,8161,Tobacco Trust Fund,12,351,Farm income stabilization,M,On-budget,98000,24000,3000,3000,0,0,0,0,0,0,0
5,Department of Agriculture,53,Natural Resources Conservation Service,1000,Private Lands Conservation Operations,12,302,Conservation and land management,D,On-budget,846000,851000,864000,874000,823000,830000,2021000,830000,830000,830000,830000
